Car_Brand,Car_Name,Year,Selling_Price,Km_Driven,Fuel,Seller_Type,Transmission,Owner
Maruti,Alto,2014,220000,66000,Petrol,Dealer,Manual,First Owner
Chevrolet,Aveo,2009,250000,48000,Petrol,Individual,Manual,First Owner
Toyota,Innova,2016,990000,146000,Diesel,Dealer,Manual,First Owner
Mahindra,Quanto,2013,220000,100000,Diesel,Individual,Manual,Fourth & Above Owner
Honda,City,2014,530000,50000,Petrol,Individual,Manual,First Owner
Maruti,Baleno,2016,575000,50000,Diesel,Individual,Manual,First Owner
Mahindra,Xylo,2012,400000,99000,Diesel,Dealer,Manual,First Owner
Honda,Mobilio,2016,680000,50000,Diesel,Individual,Manual,First Owner
Hyundai,Santa,2014,1000000,80000,Diesel,Individual,Automatic,First Owner
Maruti,Alto,2016,260000,45000,Petrol,Individual,Manual,Second Owner
Tata,Manza,2010,150000,50000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2008,180000,70000,Petrol,Individual,Manual,Third Owner
Force,One,2014,346000,37516,Diesel,Individual,Manual,First Owner
Mahindra,Xylo,2015,450000,20000,Diesel,Individual,Manual,First Owner
Hyundai,Grand,2019,500000,5000,Petrol,Individual,Manual,First Owner
Hyundai,Grand,2019,700000,8000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2019,280000,25880,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2019,475000,10000,Petrol,Individual,Automatic,First Owner
Maruti,Swift,2009,300000,50000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2014,200999,40000,Petrol,Individual,Manual,First Owner
Skoda,Laura,2009,200000,100000,Diesel,Individual,Manual,Third Owner
Chevrolet,Aveo,2009,210000,80000,Petrol,Individual,Manual,Second Owner
Tata,Indigo,2012,160000,110000,Diesel,Individual,Manual,First Owner
Hyundai,Verna,2009,175000,136000,Diesel,Individual,Manual,Second Owner
Tata,New,2012,320000,80000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2009,110000,50000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2008,300000,30000,Petrol,Individual,Manual,First Owner
Honda,City,2012,700000,10000,Petrol,Individual,Manual,First Owner
Tata,Indica,2009,135000,90000,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,Bolero,2015,500000,110000,Diesel,Individual,Manual,First Owner
Mahindra,Scorpio,2012,550000,120000,Diesel,Individual,Manual,Second Owner
Toyota,Innova,2014,1050000,90000,Diesel,Individual,Manual,Third Owner
Honda,City,2016,500000,20000,Petrol,Individual,Manual,First Owner
Maruti,Ritz,2011,180000,90000,Diesel,Individual,Manual,Second Owner
Hyundai,Santro,2010,170000,50000,Petrol,Individual,Manual,Second Owner
Honda,Brio,2019,484999,9000,Petrol,Individual,Manual,First Owner
Maruti,A-Star,2011,150000,70000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2018,380000,25000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2019,480000,10000,Petrol,Individual,Manual,First Owner
Volkswagen,Polo,2011,290000,60000,Diesel,Individual,Manual,Second Owner
Fiat,Linea,2013,350000,70000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2014,110000,25000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2003,70000,80000,Petrol,Individual,Manual,Third Owner
Volkswagen,Vento,2011,300000,70000,Petrol,Individual,Automatic,Third Owner
Maruti,Alto,2017,180000,60000,Petrol,Individual,Manual,First Owner
Renault,KWID,2020,300000,20000,Petrol,Individual,Manual,First Owner
Maruti,Baleno,2017,509000,60000,Petrol,Individual,Manual,First Owner
Maruti,SX4,2016,650000,80000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2015,450000,70000,Diesel,Individual,Manual,Third Owner
Mahindra,Scorpio,2007,210000,100000,Diesel,Individual,Manual,Second Owner
Hyundai,i20,2013,360000,80000,Diesel,Individual,Manual,Second Owner
Toyota,Innova,2011,495000,120000,Diesel,Individual,Manual,Second Owner
Maruti,Alto,2006,105000,100000,Petrol,Individual,Manual,Third Owner
Hyundai,i20,2010,270000,60000,Petrol,Individual,Manual,Third Owner
Ford,Figo,2010,130000,110000,Petrol,Individual,Manual,First Owner
Honda,City,2014,700000,90000,Diesel,Individual,Manual,Second Owner
Chevrolet,Cruze,2012,400000,40000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2009,250000,60000,Petrol,Individual,Manual,Second Owner
Honda,Amaze,2013,325000,94000,Diesel,Individual,Manual,Second Owner
Maruti,Alto,2008,69000,100000,Petrol,Individual,Manual,First Owner
Maruti,Zen,2007,90000,90000,Petrol,Individual,Manual,First Owner
Mahindra,XUV500,2016,1000000,40000,Diesel,Individual,Manual,First Owner
Hyundai,Accent,2010,145000,90000,CNG,Individual,Manual,Second Owner
Maruti,Alto,2020,250000,1100,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,Swift,2011,256000,70000,Diesel,Individual,Manual,Third Owner
Tata,Indica,2005,70000,120000,Diesel,Individual,Manual,First Owner
Renault,KWID,2016,240000,70000,Petrol,Individual,Manual,Second Owner
Tata,Indica,2010,97000,128000,Petrol,Individual,Manual,First Owner
Tata,Indigo,2012,130000,120000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2009,199000,52536,Petrol,Individual,Manual,First Owner
Honda,Civic,2006,125000,70000,Petrol,Individual,Automatic,First Owner
Hyundai,Xcent,2015,420000,60000,Diesel,Individual,Manual,First Owner
Mahindra,NuvoSport,2016,525000,110000,Diesel,Individual,Manual,First Owner
Hyundai,Santro,2008,125000,85000,Petrol,Individual,Manual,First Owner
Hyundai,Verna,2010,325000,135000,Diesel,Individual,Manual,First Owner
Volkswagen,Vento,2012,330000,86000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Wagon,2010,110000,50000,Petrol,Individual,Manual,First Owner
Maruti,S-Presso,2019,450000,1950,Petrol,Individual,Manual,First Owner
Maruti,Swift,2005,85000,118400,Petrol,Individual,Manual,First Owner
Honda,Civic,2007,229999,70000,Petrol,Individual,Manual,Second Owner
Hyundai,i10,2012,250000,60000,Petrol,Individual,Manual,Second Owner
Ford,Ecosport,2015,650000,68000,Diesel,Individual,Manual,First Owner
Toyota,Etios,2017,650000,6480,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Vitara,2017,750000,32077,Diesel,Trustmark Dealer,Manual,First Owner
Toyota,Yaris,2018,850000,19107,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,EON,2017,315000,18469,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Swift,2015,415000,28217,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Ciaz,2016,640000,72787,Diesel,Trustmark Dealer,Manual,First Owner
Maruti,Ciaz,2017,780000,31063,Petrol,Trustmark Dealer,Manual,First Owner
Hyundai,Creta,2015,850000,58692,Diesel,Trustmark Dealer,Manual,First Owner
Hyundai,Creta,2015,900000,54784,Diesel,Trustmark Dealer,Manual,First Owner
Toyota,Corolla,2016,1150000,64156,Petrol,Trustmark Dealer,Manual,First Owner
Maruti,Esteem,2007,75000,54000,Petrol,Individual,Manual,First Owner
Volkswagen,Vento,2012,215000,97000,Diesel,Individual,Manual,First Owner
Maruti,SX4,2009,130000,120000,Petrol,Individual,Automatic,Second Owner
Hyundai,Santro,2019,400000,16000,Petrol,Individual,Automatic,First Owner
Maruti,Swift,2019,550000,60000,Petrol,Individual,Automatic,First Owner
Chevrolet,Beat,2016,245000,52000,Petrol,Dealer,Manual,First Owner
Maruti,Swift,2010,320000,110000,Diesel,Individual,Manual,Fourth & Above Owner
Mahindra,TUV,2016,730000,60000,Diesel,Individual,Automatic,Second Owner
Ford,Fusion,2005,120000,100000,Petrol,Individual,Manual,Third Owner
Honda,City,2017,950000,35000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2017,350000,48000,Petrol,Individual,Manual,Third Owner
Maruti,Esteem,2005,100000,20000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2017,350000,30000,Petrol,Individual,Manual,First Owner
Maruti,Wagon,2005,80000,40000,Petrol,Individual,Manual,Second Owner
Hyundai,Verna,2013,370000,60000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2012,160000,70000,Petrol,Individual,Manual,Second Owner
Tata,Sumo,2009,130000,120000,Diesel,Individual,Manual,First Owner
Chevrolet,Sail,2016,250000,30000,Petrol,Individual,Manual,First Owner
Tata,New,2012,270000,80000,Diesel,Individual,Manual,Second Owner
Hyundai,EON,2013,160000,80000,Petrol,Individual,Manual,First Owner
Hyundai,EON,2016,229999,80000,Petrol,Individual,Manual,First Owner
Mahindra,Bolero,2017,750000,29000,Diesel,Individual,Manual,First Owner
Chevrolet,Optra,2011,195000,120000,Diesel,Individual,Manual,First Owner
Datsun,RediGO,2016,270000,22000,Petrol,Individual,Manual,First Owner
Skoda,Fabia,2012,300000,50000,Petrol,Individual,Manual,First Owner
Chevrolet,Beat,2012,200000,50000,Diesel,Individual,Manual,First Owner
Maruti,Zen,2007,120000,81366,Petrol,Individual,Manual,First Owner
Maruti,Esteem,2006,95000,110000,Petrol,Individual,Manual,First Owner
Renault,Fluence,2012,300000,90000,Diesel,Individual,Manual,First Owner
Renault,KWID,2016,200000,53000,Petrol,Individual,Manual,Second Owner
Maruti,Alto,2017,250000,30000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2012,368000,90000,Petrol,Individual,Manual,Second Owner
Maruti,Wagon,2012,180000,60000,LPG,Individual,Manual,First Owner
Hyundai,Grand,2017,525000,15000,Petrol,Individual,Manual,First Owner
Ford,Endeavour,2005,350000,150000,Diesel,Individual,Manual,Second Owner
Mahindra,TUV,2018,850000,30000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2005,160000,67000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2017,500000,40000,Diesel,Individual,Manual,First Owner
Hyundai,Santro,2008,130000,100000,Petrol,Individual,Manual,First Owner
Tata,Zest,2015,350000,100000,Diesel,Individual,Manual,Second Owner
Maruti,Wagon,2005,70000,80000,Petrol,Individual,Manual,First Owner
Toyota,Innova,2014,750000,145000,Diesel,Individual,Manual,Second Owner
Honda,Amaze,2013,450000,53000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2015,430000,73000,Diesel,Individual,Manual,Third Owner
Maruti,SX4,2011,260000,90000,Diesel,Individual,Manual,Third Owner
Maruti,Swift,2013,370000,80000,Diesel,Individual,Manual,Third Owner
Chevrolet,Aveo,2011,229999,100000,CNG,Individual,Manual,First Owner
Ford,Figo,2011,140000,90000,Diesel,Individual,Manual,Third Owner
Hyundai,Elite,2020,545000,7300,Petrol,Individual,Manual,First Owner
Datsun,RediGO,2017,200000,30000,Petrol,Individual,Manual,First Owner
Tata,Safari,2015,500000,120000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2008,70000,90000,Petrol,Individual,Manual,Second Owner
Mahindra,Thar,2013,580000,25000,Diesel,Individual,Manual,Third Owner
Maruti,Eeco,2012,160000,70000,CNG,Individual,Manual,Second Owner
Maruti,Alto,2010,160000,36000,Petrol,Individual,Manual,First Owner
Maruti,Ertiga,2016,760000,49000,Diesel,Individual,Manual,First Owner
Hyundai,EON,2015,300000,22000,Petrol,Individual,Manual,First Owner
Mahindra,Bolero,2019,800000,24000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2018,680000,20000,Diesel,Individual,Manual,First Owner
Maruti,800,2009,85000,50000,LPG,Individual,Manual,Second Owner
Maruti,Swift,2016,500000,60000,Petrol,Individual,Manual,First Owner
Hyundai,Accent,2008,145000,60000,Petrol,Individual,Manual,First Owner
Mahindra,Quanto,2013,300000,60000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2017,600000,60000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2015,400000,70000,Petrol,Individual,Manual,Second Owner
Hyundai,Santro,2007,130000,135000,Petrol,Individual,Manual,Second Owner
Maruti,800,2001,45000,72539,Petrol,Individual,Manual,Second Owner
Maruti,Baleno,2017,641000,25000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2015,650000,50000,Diesel,Individual,Manual,First Owner
Ford,Freestyle,2020,784000,101,Diesel,Dealer,Manual,Test Drive Car
Ford,Figo,2020,635000,101,Petrol,Dealer,Manual,Test Drive Car
Ford,Ecosport,2020,1000000,101,Diesel,Dealer,Manual,Test Drive Car
Ford,Figo,2015,495000,52328,Diesel,Dealer,Manual,First Owner
Hyundai,Santro,2013,324000,30000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2018,200000,35000,Petrol,Individual,Manual,First Owner
Maruti,Swift,2015,320000,60000,Diesel,Individual,Manual,First Owner
Hyundai,EON,2015,300000,20500,Petrol,Individual,Manual,First Owner
Toyota,Innova,2008,500000,154000,Diesel,Individual,Manual,Third Owner
Toyota,Etios,2011,305000,120000,Petrol,Individual,Manual,Second Owner
Maruti,800,2009,125000,50000,Petrol,Individual,Manual,Fourth & Above Owner
Maruti,Swift,2015,800000,135000,Diesel,Individual,Manual,First Owner
Mahindra,Scorpio,2009,420000,100000,Diesel,Individual,Manual,First Owner
Maruti,Vitara,2017,875000,40000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2014,580000,70000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2011,350000,133000,Diesel,Individual,Manual,Second Owner
Hyundai,Accent,2004,120000,110000,Petrol,Individual,Manual,Second Owner
Renault,Duster,2013,650000,120000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2010,225000,80000,Petrol,Individual,Manual,Second Owner
Honda,Amaze,2014,400000,15000,Petrol,Individual,Automatic,First Owner
Hyundai,Getz,2005,250000,70000,Petrol,Individual,Manual,First Owner
Hyundai,Santro,2008,120000,41723,Petrol,Individual,Manual,Second Owner
Maruti,SX4,2010,250000,70000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2012,175000,20000,Petrol,Individual,Manual,Second Owner
Maruti,Ignis,2018,590000,26350,Diesel,Dealer,Manual,First Owner
Tata,Indigo,2015,225000,68745,Diesel,Dealer,Manual,First Owner
Mahindra,XUV500,2016,900000,47000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2017,375000,27289,Petrol,Dealer,Automatic,First Owner
Hyundai,EON,2016,320000,24662,Petrol,Dealer,Manual,First Owner
Maruti,Swift,2013,525000,37000,Diesel,Dealer,Manual,First Owner
Nissan,Evalia,2014,650000,28245,Diesel,Dealer,Manual,First Owner
Hyundai,Grand,2017,575000,27005,Diesel,Dealer,Manual,First Owner
Hyundai,i10,2014,355000,39227,Petrol,Dealer,Manual,First Owner
Mahindra,KUV,2016,470000,31367,Diesel,Dealer,Manual,First Owner
Maruti,Wagon,2008,221000,35008,Petrol,Dealer,Manual,First Owner
Hyundai,Santro,2009,195000,27005,Petrol,Dealer,Manual,First Owner
Hyundai,Santro,2004,90000,100005,Petrol,Dealer,Manual,Second Owner
Hyundai,Verna,2013,580000,45264,Diesel,Dealer,Manual,First Owner
Maruti,Eeco,2014,325000,39093,Petrol,Dealer,Manual,First Owner
Honda,City,2013,495000,45241,Petrol,Dealer,Manual,First Owner
Hyundai,EON,2014,290000,12000,Petrol,Dealer,Manual,First Owner
Datsun,RediGO,2018,375000,2769,Petrol,Dealer,Manual,First Owner
Tata,Indica,2011,211000,43128,Diesel,Dealer,Manual,First Owner
Maruti,Alto,2004,70000,50000,Petrol,Individual,Manual,Second Owner
Hyundai,i10,2010,225000,60000,Petrol,Individual,Manual,Second Owner
Mahindra,Scorpio,2014,420000,70000,Diesel,Individual,Manual,Third Owner
Chevrolet,Sail,2015,280000,22255,Petrol,Individual,Manual,First Owner
Hyundai,i20,2013,400000,59213,Petrol,Individual,Manual,First Owner
Mahindra,XUV500,2015,850000,55000,Diesel,Individual,Manual,First Owner
Ford,Fiesta,2011,550000,80000,Diesel,Individual,Manual,First Owner
Renault,Captur,2018,1000000,40000,Diesel,Individual,Manual,First Owner
Honda,Civic,2007,170000,70000,Petrol,Individual,Manual,Third Owner
Ford,Aspire,2020,828999,1010,Petrol,Dealer,Manual,Test Drive Car
Ford,EcoSport,2020,1119000,1010,Petrol,Dealer,Manual,Test Drive Car
Ford,Figo,2020,746000,1111,Petrol,Dealer,Manual,Test Drive Car
Ford,Ecosport,2020,1030000,1010,Petrol,Dealer,Manual,Test Drive Car
Ford,Freestyle,2020,811999,1010,Petrol,Dealer,Manual,Test Drive Car
Ford,Freestyle,2020,852000,1010,Petrol,Dealer,Manual,Test Drive Car
Tata,Indica,2006,45000,120000,Diesel,Individual,Manual,Second Owner
Renault,Duster,2013,430000,70000,Diesel,Individual,Manual,Third Owner
Mahindra,Scorpio,2015,830000,70000,Diesel,Individual,Manual,First Owner
Mahindra,Scorpio,2009,409999,110000,Diesel,Individual,Manual,Second Owner
Maruti,Swift,2012,190000,80000,Diesel,Individual,Manual,Third Owner
Honda,Accord,2007,200000,80000,Petrol,Individual,Manual,Second Owner
Hyundai,Accent,2006,120000,110000,Petrol,Individual,Manual,Second Owner
Mahindra,Bolero,2019,850000,50000,Diesel,Individual,Manual,First Owner
Tata,Indigo,2011,95000,115000,Diesel,Individual,Manual,Fourth & Above Owner
Maruti,Wagon,2013,213000,80000,Petrol,Individual,Manual,First Owner
Volkswagen,Ameo,2018,660000,25000,Diesel,Individual,Manual,First Owner
Nissan,Micra,2017,415000,48965,Petrol,Dealer,Manual,First Owner
Ford,Ecosport,2019,1100000,5166,Petrol,Dealer,Manual,Test Drive Car
Mahindra,XUV500,2012,650000,76290,Diesel,Dealer,Manual,First Owner
Mahindra,XUV500,2016,969999,70000,Diesel,Individual,Automatic,Second Owner
Maruti,Swift,2017,715000,25000,Diesel,Individual,Automatic,First Owner
Maruti,Swift,2016,565000,47000,Diesel,Dealer,Manual,First Owner
Mahindra,Thar,2013,615000,45766,Diesel,Individual,Manual,Second Owner
Tata,New,2007,199000,78771,Diesel,Dealer,Manual,Second Owner
Maruti,Swift,2010,325000,79357,Diesel,Dealer,Manual,First Owner
Ford,Figo,2012,409999,28000,Diesel,Individual,Manual,First Owner
Hyundai,Verna,2012,500000,72000,Diesel,Dealer,Automatic,Second Owner
Ford,Figo,2011,225000,76736,Diesel,Dealer,Manual,Second Owner
Maruti,Alto,2007,135000,70000,Petrol,Individual,Manual,Second Owner
Renault,Koleos,2012,750000,80000,Diesel,Individual,Automatic,Second Owner
Maruti,Wagon,2009,155000,60000,LPG,Individual,Manual,Second Owner
Volkswagen,Polo,2012,335000,77000,Diesel,Dealer,Manual,Third Owner
Ford,Ikon,2005,114999,92645,Diesel,Dealer,Manual,Fourth & Above Owner
Mercedes-Benz,New,2007,699000,101849,Diesel,Dealer,Manual,Second Owner
Mahindra,Bolero,2004,110000,120000,Diesel,Individual,Manual,Fourth & Above Owner
Hyundai,i20,2012,300000,80000,Petrol,Individual,Manual,First Owner
Mahindra,Scorpio,2014,700000,70000,Diesel,Individual,Manual,Second Owner
Maruti,Ertiga,2017,700000,120000,Diesel,Individual,Manual,First Owner
Maruti,Alto,2013,210000,42000,Petrol,Individual,Manual,Third Owner
Maruti,Ertiga,2012,600000,120000,Diesel,Individual,Manual,Third Owner
Tata,Manza,2012,180000,155836,Diesel,Individual,Manual,Second Owner
Maruti,Wagon,2011,220000,59000,Petrol,Individual,Manual,Second Owner
Chevrolet,Spark,2009,70000,60000,Petrol,Individual,Manual,First Owner
Hyundai,Creta,2018,950000,70000,Diesel,Individual,Manual,Second Owner
Ford,Fiesta,2014,800000,20000,Diesel,Individual,Manual,First Owner
Mahindra,XUV500,2012,700000,120000,Diesel,Individual,Manual,Third Owner
Renault,KWID,2016,265000,40000,Petrol,Individual,Manual,First Owner
Volkswagen,Polo,2011,175000,90000,Diesel,Individual,Manual,Third Owner
Mahindra,Quanto,2012,260000,89000,Diesel,Individual,Manual,Second Owner
Toyota,Innova,2013,950000,80000,Diesel,Individual,Manual,Third Owner
Mahindra,Scorpio,2015,630000,50000,Diesel,Individual,Manual,First Owner
Tata,Nano,2012,35000,35000,Petrol,Individual,Manual,Third Owner
Maruti,Alto,2009,150000,120000,Petrol,Individual,Manual,First Owner
Tata,Indigo,2008,105000,90000,Diesel,Individual,Manual,First Owner
Tata,Indica,2013,185000,65000,Diesel,Individual,Manual,First Owner
Fiat,Grande,2014,260000,50000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2012,450000,33000,Diesel,Individual,Manual,First Owner
Maruti,Swift,2016,500000,38000,Petrol,Individual,Manual,First Owner
Maruti,Alto,2012,260000,40000,Petrol,Individual,Manual,First Owner
Volkswagen,Polo,2012,265000,55000,Diesel,Individual,Manual,Second Owner
